appliesTo,key,editorKind,sourceKind,quality,description
Techno,Wheel,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：Wheel / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于对象行为、显示或引擎内部规则。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,WheeledDownhill,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：WheeledDownhill / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于对象行为、显示或引擎内部规则。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,WheeledUphill,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：WheeledUphill / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于对象行为、显示或引擎内部规则。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,WindDirection,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：WindDirection / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于超级武器或特殊效果逻辑。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,WindEffect,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：WindEffect / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于对象行为、显示或引擎内部规则。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,Winged,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：Winged / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于对象行为、显示或引擎内部规则。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,WobbleDeviation,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：WobbleDeviation / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于超级武器或特殊效果逻辑。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,WobblesPerSecond,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：WobblesPerSecond / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于武器、开火或投射表现，并可能涉及超级武器或特殊效果逻辑。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,WonlineTournamentAllowed,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：WonlineTournamentAllowed / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于列表型条件、允许/禁止关系或筛选规则。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,WoodCrate,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：WoodCrate / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于数值阈值、间隔、次数或概率参数。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,WoodCrateImg,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：WoodCrateImg / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于数值阈值、间隔、次数或概率参数。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,WorkingSound,Reference,Yuri,community-reference-inferred-yuri-20260603,推断型字段：WorkingSound / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于声音、语音或 EVA 提示。通常引用另一类 INI 对象或资源 ID。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,XVelocity,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：XVelocity / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于图像、动画、炮口坐标或 UI 表现，并可能涉及数值阈值、间隔、次数或概率参数。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,Yellow,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：Yellow / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于对象行为、显示或引擎内部规则。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,YuriMindControlSound,Reference,Yuri,community-reference-inferred-yuri-20260603,推断型字段：YuriMindControlSound / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于声音、语音或 EVA 提示，并可能涉及数值阈值、间隔、次数或概率参数。通常引用另一类 INI 对象或资源 ID。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,YVelocity,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：YVelocity / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于武器、开火或投射表现，并可能涉及部署、运输、乘员或形态切换。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,ZFudgeBridge,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：ZFudgeBridge / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于对象行为、显示或引擎内部规则。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,ZFudgeCliff,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：ZFudgeCliff / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于对象行为、显示或引擎内部规则。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,ZFudgeColumn,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：ZFudgeColumn / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于对象行为、显示或引擎内部规则。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,ZFudgeTunnel,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：ZFudgeTunnel / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于对象行为、显示或引擎内部规则。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,Zombie,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：Zombie / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于对象行为、显示或引擎内部规则。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,ZoomInFactor,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：ZoomInFactor / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于资源、矿石、回收或经济收益，并可能涉及数值阈值、间隔、次数或概率参数。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,ZVelocityRange,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：ZVelocityRange / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于武器、开火或投射表现。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Terrain,AnimationLength,Integer,Phobos,name-inferred-phobos-20260603,推断型字段：AnimationLength / Terrain 暂未完成官方逐条核验；根据字段名、所属 Terrain 地形对象 上下文和既有社区资料线索，它可能用于图像、动画、炮口坐标或 UI 表现，并可能涉及超级武器或特殊效果逻辑。通常按整数参数理解。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Terrain,ConditionYellow.Terrain,Integer,Phobos,name-inferred-phobos-20260603,推断型字段：ConditionYellow.Terrain / Terrain 暂未完成官方逐条核验；根据字段名、所属 Terrain 地形对象 上下文和既有社区资料线索，它可能用于AI 行为、目标选择或威胁评估，并可能涉及超级武器或特殊效果逻辑。通常按整数参数理解。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Terrain,MinimapColor,Integer,Phobos,name-inferred-phobos-20260603,推断型字段：MinimapColor / Terrain 暂未完成官方逐条核验；根据字段名、所属 Terrain 地形对象 上下文和既有社区资料线索，它可能用于颜色、光照或视觉着色，并可能涉及数值阈值、间隔、次数或概率参数。通常按整数参数理解。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Terrain,Palette,Text,Phobos,name-inferred-phobos-20260603,推断型字段：Palette / Terrain 暂未完成官方逐条核验；根据字段名、所属 Terrain 地形对象 上下文和既有社区资料线索，它可能用于图像、动画、炮口坐标或 UI 表现。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Terrain,SpawnsTiberium.CellsPerAnim,Integer,Phobos,name-inferred-phobos-20260603,推断型字段：SpawnsTiberium.CellsPerAnim / Terrain 暂未完成官方逐条核验；根据字段名、所属 Terrain 地形对象 上下文和既有社区资料线索，它可能用于图像、动画、炮口坐标或 UI 表现，并可能涉及生成物、乘员、残骸或派生单位。通常按整数参数理解。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Terrain,SpawnsTiberium.GrowthStage,Integer,Phobos,name-inferred-phobos-20260603,推断型字段：SpawnsTiberium.GrowthStage / Terrain 暂未完成官方逐条核验；根据字段名、所属 Terrain 地形对象 上下文和既有社区资料线索，它可能用于生成物、乘员、残骸或派生单位，并可能涉及资源、矿石、回收或经济收益。通常按整数参数理解。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
